1115	418	522	28
1295	96	917	1852
1466	1849	1266	567
1882	1258	1070	1127
1456	168	94	1439
1868	615	193	171
1574	1083	1510	1960
319	766	753	1443
1821	1328	735	298
1875	830	1887	378
1606	1516	363	618
1941	200	1599	229
1311	424	59	441
1555	263	229	782
612	517	478	2000
885	417	1485	998
1499	1867	612	1573
807	1315	445	1886
1841	1798	1477	1230
341	1459	1716	310
1156	598	466	1167
924	726	1313	1349
908	1213	1234	1830
1096	512	315	579
987	450	434	676
1030	1573	351	1488
1758	270	483	1806
1969	352	1490	336
23	659	420	749
1060	1754	504	1005
316	580	930	745
541	582	642	251
1398	1082	231	317
862	749	603	1839
982	986	935	1881
51	586	195	400
1389	312	528	1407
136	1014	931	1509
177	259	1569	29
1969	57	1286	1213
1108	1694	909	1918
1883	1626	242	275
321	1847	356	715
1990	201	516	178
1041	1721	1795	348
1576	1757	1574	1034
771	1230	740	434
210	280	1618	1316
541	1184	1260	1403
223	30	1167	1085
175	1518	541	466
783	870	150	1097
1291	1735	929	197
231	1700	1386	1659
873	575	214	601
1524	1283	772	540
1356	1575	1834	1849
188	175	1641	755
1943	218	1226	1150
1800	1373	1105	1442
437	684	132	263
1791	925	1136	1429
1344	1410	1356	123
443	1017	519	621
1992	1589	909	1667
968	1858	1336	1957
601	240	452	1589
523	921	1407	1087
1503	1222	1056	1606
1391	1654	977	1128
678	831	64	997
725	1987	1873	1607
461	806	274	1233
1869	605	1041	1996
185	1246	908	201
1217	1495	1699	449
254	1100	247	750
1170	1349	1408	1551
1441	894	1376	717
488	695	1001	1503
981	1142	986	1605
1274	1742	999	441
235	35	1792	247
353	95	208	830
1290	346	1778	762
1897	1159	60	1424
1168	913	836	1161
1093	19	1174	1395
26	1706	727	1527
589	246	235	181
672	863	1686	173
1196	125	1278	184
117	508	1136	375
1419	298	868	110
291	459	470	969
1377	1099	231	699
299	2000	626	216
337	1717	1724	1948
1245	264	1216	1458
574	1823	746	180
1927	1678	1397	1273
1921	1305	1429	449
1203	431	556	1686
865	1668	578	393
1491	1737	371	1292
1332	517	1578	1790
1185	210	1346	586
159	1267	232	1023
1238	847	286	1899
1150	1730	1858	973
1032	1046	806	1663
863	321	1110	1986
45	1208	1692	828
191	232	939	1232
1125	585	1105	1301
595	1155	96	1147
56	333	1429	745
867	1306	1545	395
1367	1655	1638	1983
1570	644	1781	744
1834	1799	1381	1952
1608	560	1231	211
1483	337	1996	1564
195	1956	1802	1553
1951	1520	1431	1952
725	1165	746	1251
1051	1369	1739	1223
764	1135	501	1847
89	49	652	321
1125	1410	1762	1271
1831	142	1957	1771
1537	457	952	1042
1789	1740	65	1175
1236	848	222	1748
355	171	128	477
1282	1211	1613	504
1177	1911	88	587
213	1566	538	1179
1139	539	1914	662
1619	1013	106	1617
872	914	1218	1461
925	189	689	93
561	1866	1889	184
124	573	1932	580
342	734	1652	763
1364	1014	1896	1369
1238	1923	860	1242
234	285	416	436
1840	1102	876	1817
1005	1809	198	498
1638	641	1471	1685
1281	776	1791	1291
225	423	471	1164
562	1066	1961	884
1539	1151	1596	941
841	780	643	1628
884	1618	349	1119
578	1506	1915	834
147	1924	175	1770
1841	1443	1395	1879
869	1033	1464	1625
1723	1718	644	361
1232	212	1447	1976
865	770	816	1041
1748	1529	434	1087
1218	471	887	565
559	436	840	998
355	1861	1767	52
1675	698	569	1525
917	444	689	208
1717	1629	1944	188
1824	500	1236	754
1930	670	88	1093
428	300	36	1998
534	1887	550	959
1458	1980	372	496
222	1639	875	381
623	847	1369	1555
1478	849	216	1772
1778	1095	57	983
1795	1200	523	456
1639	582	1207	865
28	984	1810	1401
558	1561	1587	1207
547	44	1060	304
1751	1845	1719	369
483	1868	986	188
332	805	845	1554
1873	683	915	151
182	1636	466	837
1146	1232	1943	839
1622	589	674	219
1313	1637	504	224
965	1991	959	1829
1885	273	1471	516
1625	35	246	914
390	978	1865	208
937	1470	1031	422
757	269	991	1697
1536	510	1662	413
1851	1320	81	320
1104	701	1533	599
1768	1393	794	1131
614	348	1836	1893
1468	1440	916	782
406	477	1194	1066
1367	994	1240	1322
1148	963	1711	461
401	1199	461	111
1006	1159	1525	1295
1084	1306	1384	428
163	433	50	77
1908	494	1528	1739
1050	887	51	80
1518	842	352	56
360	1486	1045	575
995	1639	169	664
349	880	1489	1864
1512	887	663	429
638	420	464	1833
1409	1561	79	1946
1817	1709	1582	1983
534	829	306	1911
864	1125	1740	574
1605	1610	161	162
1631	1019	1220	326
174	44	552	1908
263	1509	617	1325
370	1956	658	1012
1220	1508	1267	1537
1791	655	583	1069
255	1743	71	507
739	1853	1537	879
248	918	1867	1470
772	961	1305	45
80	74	780	897
172	1429	415	1773
305	480	756	891
1214	1502	1247	1762
1220	848	1998	1942
1862	1687	1784	590
1178	820	1073	1270
1571	1610	542	1638
999	1598	36	364
807	622	1901	901
1326	245	1303	1392
18	1053	1903	1055
1527	183	309	1967
1650	306	1131	1326
826	128	1887	1627
330	1895	729	1350
1101	219	685	584
1657	1889	370	1900
1163	454	479	657
1385	1040	493	1138
1857	1193	325	718
1009	233	868	61
1189	1622	1064	849
894	917	494	1158
863	534	106	1470
1442	206	425	890
931	276	1849	460
898	1200	94	1536
242	104	955	1930
606	1705	625	1067
531	1825	955	1878
659	1546	499	11
251	372	1025	572
1455	1978	930	1637
1958	1279	595	1560
1761	663	201	354
1494	860	1676	625
627	547	1015	397
1636	130	1372	557
1491	1127	1879	1146
761	1122	782	450
1451	1584	1399	842
785	1945	1269	636
46	589	1017	710
875	1709	1749	1627
1543	1939	1781	1756
929	589	744	103
1106	1157	862	1738
694	207	1316	187
1756	94	950	75
1775	20	1004	1047
553	1722	1984	324
1131	1179	1958	53
1380	999	1697	131
1708	528	371	1003
1368	1105	399	305
1347	361	1380	1325
127	1338	711	824
494	1461	607	825
985	209	439	507
982	829	583	34
1752	514	647	539
574	1501	72	1866
352	1585	986	1600
750	1646	343	565
280	1315	240	1231
1837	1483	1423	1592
1024	610	1033	1578
34	325	983	1321
1542	671	779	1508
782	1073	272	1870
1213	1652	1491	1484
1750	211	1182	594
637	800	663	1741
661	1675	1073	774
744	1650	1616	1193
823	1971	1314	24
1294	1570	66	905
581	618	372	48
1291	333	246	1747
1123	998	644	1270
991	559	1194	869
985	449	1810	998
1719	1991	1167	1611
1991	1282	94	1846
130	724	1749	1844
1297	598	1049	121
745	17	55	909
190	1270	284	1447
1310	174	1444	1885
1844	1848	622	634
882	1415	327	1440
1735	1157	1504	424
1614	1375	593	1268
1070	1642	423	1182
916	147	1214	328
15	1932	194	1925
59	938	1121	1865
1483	925	1066	688
1464	1664	269	1507
1873	1148	1174	613
1453	1376	11	1806
1337	1807	693	1671
1019	1098	1828	1181
1358	1104	85	457
721	198	1677	135
721	485	1072	1628
249	541	408	1954
285	686	70	86
841	1058	581	1045
183	1096	771	433
1921	1287	1384	899
469	1593	1221	1354
1138	1167	626	825
21	1975	1775	1755
677	1208	854	485
579	839	907	820
1288	258	540	667
1926	986	1207	1657
1970	1566	787	1132
1684	1729	1272	191
614	1497	1417	1856
1961	682	333	519
931	112	1602	1980
1002	475	642	1225
1005	1258	1154	1166
1459	448	1307	1421
1336	401	1829	1990
1791	536	1786	1682
1339	1834	1983	1842
518	1811	397	1342
92	1244	759	722
135	360	1301	1008
1206	1598	551	392
1589	993	717	1373
551	192	559	1343
678	187	983	963
1878	711	1495	108
394	1457	71	583
385	1703	1767	929
1506	1689	1976	1980
583	490	612	1217
1822	1734	867	788
421	1844	289	1062
567	1269	1082	1284
1282	1413	1421	1417
982	367	1732	684
1374	1217	722	789
1822	12	933	885
1564	108	1441	1451
1202	221	1760	708
1037	586	255	1067
799	97	42	1701
1346	324	503	1715
131	130	1689	1519
173	923	1685	1090
1530	35	837	251
561	1727	1219	546
721	52	1082	1764
1101	1585	149	1600
1137	1211	1157	98
1796	396	563	1960
1348	1478	906	635
1906	597	153	1440
1376	734	1904	1954
1727	1607	288	1418
1145	403	1102	237
1782	399	179	1487
829	331	693	1187
1885	28	1024	1580
173	148	1359	125
1162	511	1583	631
1581	402	869	598
1962	1633	1635	1693
347	1123	284	738
1476	600	1693	1562
1241	1969	1541	930
1803	1702	159	1873
365	349	424	1781
1728	600	1000	521
640	1425	177	1205
517	110	1383	435
150	1433	394	1795
1312	1693	397	311
1243	1572	1999	887
11	73	1959	1713
377	848	1541	409
13	1363	787	1595
1490	569	1890	478
871	1503	573	703
1393	511	1109	1462
17	419	195	1099
1217	220	1303	1739
1074	1393	1594	710
355	1750	901	1136
1473	211	1772	1554
1119	1393	1767	199
1783	1893	473	863
362	886	364	153
354	1133	97	27
381	467	1876	1768
1168	1250	1083	591
92	1163	592	421
353	1406	1385	1703
188	1905	1109	1856
860	308	712	304
1838	1797	839	950
1692	1221	1857	400
862	126	24	634
1285	1896	1295	123
1810	1378	1885	1284
310	601	536	345
105	297	875	1849
829	967	218	951
14	1994	1814	1325
339	1049	1203	1387
1794	1409	614	1369
942	709	1261	1470
1965	1231	1567	1729
1813	756	443	1934
1367	823	1203	1876
1420	1585	1982	1635
752	960	1718	1838
611	681	1185	1959
703	353	1210	1531
159	1980	1047	729
387	1609	544	779
14	1138	1692	12
1484	1900	298	1152
227	134	625	1328
258	345	1675	760
1130	1810	546	1592
1113	1577	1207	348
1034	1596	1170	1853
1243	1638	1983	1329
1096	1291	1378	1587
1017	254	1719	1041
56	1043	1066	1321
1524	1052	1118	672
1061	1429	11	1021
586	1317	534	506
822	1798	1994	212
1899	1247	477	416
740	1485	980	218
577	1663	78	885
1794	369	1876	480
1866	10	1207	1808
1534	52	1864	1388
571	1185	1027	209
648	1142	867	677
1298	1267	710	859
709	143	780	1106
1227	1154	519	110
1807	1457	1955	1131
445	995	1674	701
1979	1086	154	436
938	1191	658	182
1486	602	1053	1223
134	1370	1206	943
1210	76	570	512
86	1056	1706	1656
616	1812	829	1517
1485	441	1887	1434
642	1181	410	1021
1486	948	1721	1106
1922	1907	658	1034
580	309	1691	1093
1085	1247	1402	354
367	961	372	881
1933	279	1552	649
1096	196	1540	716
969	28	49	55
428	1416	175	1565
202	158	1446	1062
1138	1369	213	1869
1413	830	844	1428
1255	980	129	750
858	299	1054	477
859	1004	752	1928
27	393	314	136
60	356	751	549
948	1828	1837	447
653	1308	579	1289
462	965	1022	316
708	642	1143	1256
394	1479	1611	333
1929	1927	1206	1476
684	396	241	1648
1159	697	1461	1333
1759	665	1695	654
663	1863	497	1673
1655	775	1625	21
489	534	1677	18
394	1427	979	1571
1979	1610	734	440
1948	1227	619	1013
420	1281	66	1435
13	909	1194	1169
290	1847	571	700
1295	1799	1497	498
855	1870	1115	1779
1218	1623	43	1363
1818	1109	1427	1711
253	510	716	96
985	474	897	1892
388	201	1596	266
146	989	1856	624
749	1117	408	261
63	883	1785	1543
1017	644	1731	1428
821	1271	789	1425
1879	1373	1819	1399
1810	1759	515	1332
1544	1199	260	1725
1737	60	1985	352
873	475	835	1055
1503	1202	1028	1561
1460	21	1822	116
1176	783	260	969
1440	125	1373	838
1732	1909	890	1453
733	1991	34	359
1656	98	1122	790
1467	1246	1539	1899
1019	142	1578	1940
1349	424	1822	1772
836	318	1862	1550
934	1369	637	1680
1089	1894	278	1975
1184	1326	1011	849
629	182	707	1311
1099	1795	1150	998
264	1995	1888	651
715	877	1367	531
1826	662	560	807
1226	1952	1351	1944
236	1956	1999	1342
1861	610	424	1955
1486	414	1341	324
1831	1055	1239	292
427	850	1927	1209
750	1264	1520	1860
1219	948	439	688
772	1938	1726	1481
769	1474	595	1671
297	818	1126	772
1043	781	1199	1554
586	1218	1647	534
39	1514	751	634
501	707	339	1048
1967	80	1794	420
1021	1969	1810	91
1854	155	1347	1716
826	590	1230	450
1470	587	1518	1456
1059	235	390	1699
1883	1672	1971	1437
985	776	731	283
1404	546	1385	1787
121	1862	613	824
733	1005	171	1999
1075	1021	1826	1959
1373	101	845	840
816	1540	1873	216
1833	1582	1308	25
697	1861	1507	1498
1131	602	1644	1394
1179	897	1791	1683
681	133	777	1298
481	1144	871	224
913	1766	1147	1889
878	602	1540	580
1337	1834	1321	454
1416	90	1453	1200
33	1281	552	1140
180	1558	933	1400
485	699	1971	1559
1378	1318	501	168
24	52	197	378
788	278	1765	723
622	776	887	438
1340	724	1864	1989
85	701	1759	798
398	73	1024	876
162	1643	1452	739
361	1737	1638	809
21	914	124	619
106	327	1772	512
1489	1791	1703	596
1221	384	1367	678
1139	1885	1728	286
644	1669	351	1858
1481	1489	617	140
1137	1949	1718	46
91	1155	974	1345
1474	1911	1967	1141
1516	1528	76	677
221	1061	1779	1104
1734	1560	1250	618
1238	133	784	114
1206	1136	1125	1160
236	858	752	1145
366	477	578	1011
853	1059	216	1777
1999	1073	1241	386
1486	1013	864	1376
196	1220	171	1253
429	1983	347	679
814	10	771	680
1682	351	1981	1851
1937	1820	1330	1975
1092	1758	1617	1448
867	1377	1132	643
15	1476	297	1748
805	1717	1923	52
504	1927	401	1406
278	226	1013	1353
989	44	770	1716
377	327	167	1833
1440	635	1376	1604
480	268	842	881
1732	1130	26	1653
1187	459	1978	877
1445	1363	1267	1165
955	818	966	599
1317	114	931	1169
1274	534	1202	1538
42	289	1609	1413
1444	147	799	1111
1849	326	1993	882
178	1594	980	964
1703	1011	72	900
1067	345	903	1874
1225	1802	1514	292
1428	1191	83	436
372	773	793	1181
286	126	1572	611
1153	1988	889	633
691	730	895	1261
998	1102	1661	1440
1177	35	673	508
1967	1970	947	389
50	680	328	1214
265	596	436	58
1235	1516	1162	1473
987	1738	1490	713
1833	197	793	1871
1777	767	1064	368
1995	136	1057	1096
1819	967	1315	345
1436	219	1962	136
1971	1212	1229	185
588	503	554	1075
1680	1103	1165	953
1333	844	1001	585
1401	1840	481	270
97	1568	340	1681
1249	1632	1716	1696
839	825	719	1286
1667	1861	1665	1276
1115	1706	786	867
346	252	1161	499
677	695	727	202
528	350	1291	1210
1605	793	926	378
1314	751	946	1536
571	346	1887	362
901	350	1482	896
33	1356	155	1780
1263	1995	1101	1622
478	255	280	1506
1279	642	1656	1516
1309	1372	1632	1881
1365	404	1030	1408
1992	52	1567	816
517	1197	1319	1495
1332	1785	553	987
898	691	490	564
245	1872	596	1260
1256	440	733	1454
160	291	1831	1174
277	1744	1155	91
1648	14	122	1060
1316	1059	1108	440
869	1177	1686	1859
710	1298	1908	1999
743	975	327	135
832	977	590	526
821	1001	1018	469
1501	704	171	1255
1193	1035	736	1346
737	433	985	694
95	1247	1941	1668
471	454	538	1651
330	1100	1595	1037
1701	1421	700	233
96	1202	829	1959
728	1351	1108	1505
971	1642	731	961
1754	518	539	1430
214	605	1599	26
656	340	170	1543
1447	1240	784	1816
26	546	88	1810
521	89	482	1792
1840	772	1238	673
279	542	1462	1805
1221	456	218	281
1983	1501	68	1052
1047	1723	803	646
1643	1987	1163	1087
1302	718	999	1830
1944	56	1186	1404
335	432	591	188
1863	419	1710	123
199	601	998	1843
804	1270	577	1174
1427	1640	419	404
781	1869	1527	1743
1786	1363	811	1434
1128	1661	1876	1185
510	1404	716	838
1551	1863	592	167
1789	1412	728	894
1262	1834	1294	1533
1133	401	218	1879
552	1917	1852	1716
1773	407	160	368
28	709	533	1395
1677	1292	1594	646
1256	1461	1799	411
1079	1467	164	74
1711	98	348	1354
919	357	1163	620
983	1078	1119	1221
1569	1756	1807	1632
1657	1758	1275	1162
1756	1401	887	354
469	1102	908	1652
352	1031	694	1381
537	1923	132	659
1129	484	1356	1486
943	245	1794	613
666	1723	738	1151
1960	185	1259	1648
1761	1083	1225	13
1475	1275	1101	1379
1682	764	1827	1839
135	1083	748	641
1460	332	1754	1731
1501	884	828	690
1215	1242	594	422
1861	551	466	876
1435	980	914	1040
632	1033	847	217
1443	1936	841	521
1131	1625	871	182
311	992	1516	1899
1915	855	1785	963
1146	1763	344	140
1004	225	1056	308
735	993	1521	1088
1712	1913	1552	1660
1081	1078	1579	152
369	1587	1642	367
1214	1068	1164	673
887	797	407	1747
1643	1985	115	430
1381	781	566	1439
1669	1104	1794	1755
1235	1059	1653	1033
570	897	350	1290
250	812	490	1593
1601	1843	349	298
744	1046	352	1557
1999	377	1771	1354
929	576	1959	1852
807	34	1617	1851
531	1874	853	943
765	1394	86	551
323	860	1060	517
324	658	290	326
1913	1789	1823	394
418	1439	274	1689
1596	1928	1676	1154
1231	916	575	350
1462	816	550	574
1246	1856	1198	406
1582	187	1863	1886
821	1691	1100	1117
1739	1749	871	652
884	1752	1808	1546
757	759	1777	1991
428	1784	1810	388
56	54	841	264
22	1800	728	1291
817	885	1156	156
1954	1627	1277	564
493	206	564	1825
104	1209	1047	1543
959	24	1415	1039
454	640	1910	43
1510	1398	44	1752
1717	1154	1901	767
77	380	1039	1299
1069	1869	1749	1179
1797	1156	495	600
1683	176	1736	1527
536	1149	1598	1841
50	48	1680	914
1422	1135	1247	1174
136	567	1980	1769
1173	99	745	142
724	630	510	659
221	1339	1570	1000
1980	1372	1961	262
104	932	1350	1321
1343	468	1982	1586
990	1828	281	1927
782	996	1906	1527
178	752	463	171
335	721	197	1719
1091	249	959	1156
1801	1382	28	607
402	164	1018	772
785	1051	28	272
1717	651	1290	1797
497	362	1625	977
1297	309	228	396
682	1560	625	856
188	766	423	154
1014	751	239	1155
717	965	941	984
1802	1825	1070	110
993	891	398	784
1807	831	253	27
854	1872	883	969
550	1295	887	466
74	720	1262	1394
318	1137	1389	804
291	1511	568	900
1477	894	1003	86
1079	1190	571	783
205	1750	1859	553
1116	1149	442	1775
1651	867	1292	536
1957	1889	1657	658
519	1249	1418	784
1972	870	1657	1800
1459	808	790	1005
1939	627	141	694
456	1219	866	493
1178	1538	1208	607
248	1705	1814	364
245	824	786	606
548	399	1424	828
1195	727	1439	1076
1460	1955	743	1088
527	1139	32	137
186	1438	66	56
534	404	1002	1744
59	244	1639	1704
315	861	263	1596
919	1766	228	1840
957	746	297	64
1981	1149	1275	84
110	821	525	1570
543	484	530	1017
556	1073	556	712
1251	1239	293	660
1691	596	741	1243
571	396	822	1570
1538	1240	866	1675
1463	1356	1777	1638
1429	1780	505	1194
87	1779	1154	492
30	1370	953	294
158	659	1720	837
1179	556	531	901
300	322	885	538
1314	287	931	1156
689	1660	1630	701
1316	322	1899	1978
97	143	481	1734
764	694	81	1850
282	1679	1824	1086
1718	568	1682	1837
396	1268	313	1402
618	1462	1349	218
681	1079	1331	1524
951	838	1225	1906
1410	1503	1444	1772
1636	577	1796	1255
1048	1016	1933	769
292	738	1657	492
384	1991	759	1327
71	1947	1313	1488
1178	1571	968	1974
471	70	382	428
1598	627	330	1582
706	1243	58	974
404	1905	1144	1241
1286	561	904	1947
1484	1333	732	1756
142	1567	1936	1007
527	1326	1378	1024
937	785	1127	489
1316	588	1773	1502
1204	849	1770	862
1181	250	467	559
972	920	873	1398
737	788	824	1942
532	452	1455	446
1887	1965	585	967
830	1738	1850	222
777	1296	1004	1982
1018	1181	1306	297
334	1015	773	711
49	167	1412	983
1090	1508	116	690
703	340	629	1235
411	239	94	1432
941	253	687	1936
1232	1955	1628	1982
158	1169	1818	644
750	1285	1805	51
1073	533	452	573
1496	1099	322	1390
1968	590	591	515
260	1381	240	1038
1657	1385	1885	931
1626	1831	172	1149
614	1947	1160	26
1952	276	1817	628
1359	451	1265	1391
1400	313	1470	1345
700	71	1430	1666
794	679	1515	132
121	1678	1104	1526
107	1054	824	1869
282	1800	876	1338
1585	1900	824	608
806	868	1907	150
1588	1775	74	926
50	750	731	1160
1986	398	1411	37
1501	374	976	1915
1063	267	491	741
32	1005	1588	862
1827	608	1255	647
1973	1317	1264	1320
1516	1809	1107	653
1656	630	220	1007
1590	721	1138	1357
788	1518	1921	1172
1318	1887	932	234
1102	1295	927	1798
261	1069	1584	244
632	10	1192	2000
1655	1115	758	382
993	1317	276	873
274	1980	997	74
601	641	1730	1488
1380	446	1479	725
1855	850	405	592
1695	543	1698	967
732	1693	56	1255
1751	20	1858	144
90	966	990	532
773	323	1182	724
1964	1885	88	539
864	1588	734	454
1053	1005	1279	1661
326	818	505	1803
831	477	1204	1031
1650	407	274	1872
645	1833	1270	1268
460	1021	1039	1156
1196	906	1401	754
1336	1066	1969	1293
189	885	1437	1921
1455	740	526	1919
959	1961	775	655
376	423	1836	848
1159	1152	598	1886
1549	535	1387	543
1206	568	523	1266
1188	1695	1552	225
1411	1173	710	1907
377	445	941	1879
1314	935	707	1934
1216	594	1289	1725
644	146	766	246
1594	184	1822	1237
1390	1801	1250	181
1796	1539	1399	854
57	1457	1857	817
1038	190	408	645
1898	1920	1973	606
779	1961	471	577
816	111	969	1876
759	1488	1000	781
490	1923	63	1131
1878	203	1186	1216
1144	267	356	1249
1672	1757	246	587
1196	1357	1888	1153
1607	321	985	770
1661	743	768	1308
1494	215	100	1875
689	1317	981	1899
185	695	1540	1597
599	1696	479	984
1508	599	420	310
220	133	1801	841
1774	105	1503	1062
1887	467	1257	754
931	229	1378	1764
828	1343	131	766
1533	963	1803	517
840	486	420	321
1004	473	393	918
1330	1434	1422	1441
1931	480	1387	535
1438	968	1094	462
1787	1869	1731	1727
1067	834	1540	755
887	1920	1556	1027
1829	1539	55	834
960	24	222	1898
1079	44	1708	1916
298	704	1086	602
1608	1487	1649	1378
1268	836	34	1701
889	1869	628	1693
1978	810	1012	1153
289	1232	1494	418
69	1580	500	295
1904	984	186	1169
1887	1409	343	779
1950	669	147	169
1060	1352	925	510
1818	1464	816	905
1435	715	689	286
1968	1063	952	1731
1570	167	1258	749
765	1087	1749	841
1049	478	358	412
564	1288	1734	1557
1979	914	1830	387
1567	1456	1480	1764
1122	1720	1108	801
507	1154	268	1043
351	1830	1502	392
68	758	1059	814
573	1422	1259	1732
770	1317	1920	1861
398	444	373	1160
1171	900	557	1574
40	976	169	824
1459	489	1504	284
1104	678	243	387
1327	991	1157	1986
1449	1211	505	812
1703	1408	933	238
943	159	973	535
305	1436	752	899
83	323	604	360
335	11	1820	21
1173	351	415	1891
1832	1332	1611	1497
431	1950	431	328
1520	1740	95	1848
46	811	1594	593
1714	1748	1802	1543
750	1124	437	1212
369	51	836	210
1283	630	1271	306
836	1869	1067	1576
1021	35	1910	1283
1718	1226	1618	311
1571	1895	628	1029
261	885	133	962
428	1022	319	1489
581	598	1066	43
214	1448	14	37
1875	868	684	1900
68	717	813	485
526	1452	961	140
1810	488	20	1556
1931	783	75	382
351	1863	785	1026
1512	622	286	626
1596	1467	482	356
1230	597	407	167
268	268	1550	1719
1099	1566	1710	1823
308	1592	263	1910
788	515	1670	900
497	58	878	12
533	1183	640	1626
1145	400	799	1445
1880	377	965	207
1078	1344	1226	1977
1156	110	1097	895
75	1167	873	1984
470	828	1204	359
1012	1534	1494	1574
607	1133	1651	579
1410	255	1635	1959
1378	485	1560	1094
1235	184	799	709
1823	1207	1297	907
796	1064	1299	1514
76	748	1700	1625
1555	1996	986	1453
1524	271	257	777
299	508	1829	1743
216	643	1034	1436
1339	378	1623	753
530	1730	1542	450
443	1213	819	633
1214	490	565	98
1055	1972	1950	821
243	333	1933	348
194	1208	1320	246
1202	1454	1341	1124
1272	426	1605	1535
695	1193	867	1891
1217	1007	1817	926
1556	1225	1902	592
737	1868	1048	664
1250	310	73	670
1330	1396	17	279
1481	1271	1393	811
1674	549	1570	599
460	1178	712	151
455	487	1288	1121
112	1629	1901	1294
1828	93	1646	1626
1184	336	795	549
1212	1393	1219	1692
477	1056	94	292
1807	1579	723	747
511	907	456	1868
539	361	748	1197
33	1302	1985	1144
322	1922	1024	1921
787	1010	1842	1320
1221	192	88	1535
223	1557	970	1972
1772	945	435	1456
196	1746	1213	1559
165	1096	976	1485
1894	756	833	868
1305	1530	1251	248
1142	1153	1786	47
18	199	383	518
919	534	1354	243
728	1358	1299	884
508	1752	1251	683
772	1700	1601	518
1028	1556	1185	564
1179	1200	1686	1410
739	1550	493	1855
1590	1458	1878	1690
1301	1240	831	483
1839	335	1904	1608
1210	1625	1017	1569
412	1935	741	1125
282	839	122	1420
271	1781	872	1939
312	757	795	205
92	254	631	662
788	97	405	333
494	1867	975	885
1155	599	253	551
138	311	419	1320
1644	808	102	1120
860	919	1383	1349
1242	1296	649	402
330	1509	220	1421
559	1391	1173	190
333	288	896	733
607	879	972	1723
898	1326	725	1753
1600	1887	1795	428
85	973	1827	600
176	48	1523	638
1732	1040	487	496
1772	1528	1299	410
775	259	1345	677
187	1786	755	1796
726	1759	700	1757
1379	1962	1909	1626
1223	989	445	1057
1431	66	732	1958
1277	131	1773	890
1100	826	1289	42
817	1924	705	1961
1465	1430	1628	225
700	249	1441	281
378	1015	1954	701
1344	1769	249	1720
1252	1861	1399	1533
55	946	1745	423
486	1039	1472	956
1891	454	807	1645
162	949	650	1117
274	1727	1386	808
326	1376	1994	93
1664	1488	631	218
12	78	1701	925
350	296	1922	1039
979	178	1598	598
170	175	1141	1108
1061	1497	1030	1164
485	1990	446	1623
968	1610	1290	1750
425	767	680	1348
855	1856	1349	1699
1034	283	35	1134
532	1336	346	897
1582	757	1812	1305
1884	1961	813	257
1479	550	442	55
1331	1671	920	42
292	1302	762	1354
1385	972	197	1961
1267	1099	1516	638
216	208	1865	177
1636	610	1199	1992
1524	1632	954	106
1419	269	184	333
1741	962	504	1282
1363	1579	174	611
1502	1972	1626	835
45	1388	285	1546
550	1181	654	965
1660	185	1538	522
1505	1837	1891	1183
1860	1434	1719	582
1436	1225	757	764
279	1419	754	911
371	921	372	340
1319	1245	964	97
1902	97	772	345
1298	1019	169	666
729	610	1095	1255
1827	1878	767	657
1722	835	767	679
392	1048	1923	117
138	47	1524	122
1542	1413	1604	1957
1529	859	1309	511
1900	666	1806	615
760	1469	267	1676
1690	1355	156	465
10	994	1321	807
399	1332	1179	422
1608	1587	1426	1180
1108	292	1504	1575
427	1690	1935	817
932	1328	326	424
21	320	1735	210
1430	1807	30	57
1115	960	1299	945
615	1372	1780	443
1474	848	158	446
582	1674	310	298
252	1688	1785	485
1493	863	1842	1113
1289	17	1423	156
1710	1656	278	659
1599	395	974	1775
361	129	1424	1337
1967	1615	762	1783
1962	1482	1527	1929
1751	1817	1840	815
839	55	787	792
535	1605	1884	1912
642	257	1637	674
226	1388	1618	96
1848	892	560	227
1905	1259	1630	1814
1658	254	154	793
1474	697	804	799
1750	1720	1207	539
1394	544	844	1378
310	322	456	1610
1028	70	779	100
1255	1301	686	1052
1567	147	1125	1215
46	1098	236	254
600	1829	639	636
684	1977	1251	1463
1012	75	1941	609
1032	354	757	1629
821	1551	585	291
543	144	815	82
1798	1979	1405	1432
1676	1400	1067	925
1050	1343	865	1350
1467	961	1485	1637
1346	1820	912	469
1146	1879	1204	1587
437	932	1236	1426
1613	1875	662	1799
845	1202	1471	139
469	873	1321	1908
1213	1053	1982	1316
1241	524	549	1629
1034	724	413	1302
395	1558	1435	1142
603	1272	1938	1316
1598	1405	1686	333
529	752	1429	1334
23	674	609	859
1372	778	1723	204
111	1486	163	1299
13	228	513	1860
1226	769	961	1344
1077	766	640	1871
1963	558	1790	135
1542	1118	113	42
943	1513	567	1470
360	516	1014	669
1999	475	1416	1530
679	1240	1305	1482
149	1390	1987	528
1971	1497	1162	775
1040	142	1200	1166
397	508	96	326
1139	1571	723	1879
748	1377	220	843
466	24	604	260
1464	1999	1189	1799
346	1662	1560	1118
227	295	47	1644
1952	1463	420	113
539	56	650	1802
394	145	1533	1660
1416	620	1766	1071
242	801	1560	447
1503	664	738	974
791	791	837	275
594	1680	1878	803
1075	1630	1171	901
784	1318	934	888
550	1604	1459	1352
1043	1266	666	1757
35	140	141	116
1854	1718	1938	94
707	1416	53	666
949	337	473	999
211	1973	1002	47
371	1737	1583	1630
737	1034	1084	872
781	1011	1414	1334
1323	402	132	1860
385	312	730	109
809	141	156	1876
